rowname,seqnames,start,end,width,strand,geneID,geneName,geneBiotype,broadClass,baseMean,baseVar,allZero,dispGeneEst,dispGeneIter,dispFit,dispersion,dispIter,dispOutlier,dispMAP,Intercept,condition_B_vs_A,SE_Intercept,SE_condition_B_vs_A,WaldStatistic_Intercept,WaldStatistic_condition_B_vs_A,WaldPvalue_Intercept,WaldPvalue_condition_B_vs_A,betaConv,betaIter,deviance,maxCooks
gene380,3,149517235,149736714,219480,-,ENSG00000018408,WWTR1,protein_coding,coding,7.02816522168902,57.7585142006475,FALSE,1.27387249822887,7,0.712764489349731,0.964900506699993,8,FALSE,0.964900506699993,2.05511606586874,1.25101758444731,0.645797012320522,0.885950342726746,3.18229416776667,1.41206287092454,0.00146113331228119,0.157931449980296,TRUE,5,71.3553697950508,0.189882824678737
gene381,2,177392644,177559299,166656,+,ENSG00000018510,AGPS,protein_coding,coding,97.4426532306689,1056.6262902899,FALSE,0.0965940680023068,5,0.150477870071139,0.120968624040973,8,FALSE,0.120968624040973,6.37215393874173,0.435289321028169,0.214695963852378,0.301635457294116,29.6798962793876,1.44309732328229,1.395716760748e-193,0.148993057275844,TRUE,3,115.775552841627,0.276650702682707
gene382,2,132309309,132318736,9428,+,ENSG00000018607,ZNF806,unprocessed_pseudogene,pseudo,3.17328247332479,15.8688940838424,FALSE,1.52573863919935,8,1.44892287231296,1.48173151548226,8,FALSE,1.48173151548226,1.9220591773863,-0.57267422353739,0.777364792047953,1.11665731504267,2.47253181138121,-0.512846883124129,0.0134159772969252,0.608058431613563,TRUE,5,55.5867646679802,0.660525961137056
gene383,X,119538149,119565408,27260,-,ENSG00000018610,CXorf56,protein_coding,coding,5.66500022266635,15.3734486256868,FALSE,0.395771798553914,3,0.858584564364133,0.645993546228453,11,FALSE,0.645993546228453,2.25061552925457,0.467483588030021,0.544050531322243,0.754911167603509,4.13677664055348,0.619256421274126,3.52218656520135e-05,0.535747448135943,TRUE,4,65.9643374238717,0.586002818015851
gene384,1,160115759,160143591,27833,+,ENSG00000018625,ATP1A2,protein_coding,coding,9.89329458348942,57.746911118616,FALSE,0.12899913444694,7,0.537266511576556,0.348888768018393,13,FALSE,0.348888768018393,2.08506204252991,1.8753109480669,0.449069529730692,0.586298224020051,4.64307173942603,3.19856153615564,3.43267093457747e-06,0.00138115053299745,TRUE,3,69.1157297729432,0.113872920794753
gene385,2,32628032,32821051,193020,+,ENSG00000018699,TTC27,protein_coding,coding,6.95256788843185,42.6845754158071,FALSE,1e-08,1,0.719353649444737,0.476217357424714,11,FALSE,0.476217357424714,3.50796873617969,-2.17430043295356,0.441899150313704,0.700353310104929,7.93839212790835,-3.10457650671745,2.04818937813221e-15,0.00190551639847088,TRUE,4,62.6456925907651,0.0680206096920671
gene386,19,56375846,56393545,17700,-,ENSG00000018869,ZNF582,protein_coding,coding,25.0626568000367,90.0948930777126,FALSE,0.0903509289820444,8,0.276705123995297,0.178274133780201,11,FALSE,0.178274133780201,4.82233941611618,-0.373545261573887,0.271912768150634,0.388312342594606,17.7348766992976,-0.961971126330806,2.2559061808231e-70,0.336064108024568,TRUE,3,86.9449937726683,0.152335067265147
gene387,11,124747472,124752238,4767,-,ENSG00000019102,VSIG2,protein_coding,coding,44.5483674084485,679.991846310131,FALSE,0.277074568366415,7,0.202374439333825,0.240354665912818,9,FALSE,0.240354665912818,5.8126645731825,-0.773778290403254,0.299108406839304,0.427566869520203,19.4333039134716,-1.80972461985082,4.03532580894743e-84,0.0703385026046801,TRUE,3,106.660999773149,0.252420898928284
gene388,11,118606440,118658038,51599,+,ENSG00000019144,PHLDB1,protein_coding,coding,17.4401299802388,405.672206079449,FALSE,0.87481608909019,9,0.350978458375975,0.594870571691448,10,FALSE,0.594870571691448,2.67983053152801,2.15257160476052,0.509662200767899,0.69109833967825,5.25805234818349,3.11471100590789,1.45589081071552e-07,0.00184125209970602,TRUE,5,88.1814010387028,0.190564316403234
gene389,2,118942166,118994660,52495,+,ENSG00000019169,MARCO,protein_coding,coding,11.9942146005634,42.9317746821756,FALSE,0.375424084178989,8,0.461860226127867,0.422453775537224,9,FALSE,0.422453775537224,3.68422090373423,-0.207185195881166,0.41613174193486,0.590885836362094,8.85349645908758,-0.350634899554782,8.48193762693126e-19,0.725862270758908,TRUE,4,80.946552344437,0.26135017362127
gene390,20,54153449,54173973,20525,-,ENSG00000019186,CYP24A1,protein_coding,coding,34.2775928193714,421.78177797862,FALSE,0.35290381702613,7,0.231020959540895,0.289798176955138,8,FALSE,0.289798176955138,4.70759933840983,0.700125005400169,0.337083241897404,0.471036446082055,13.965687857727,1.4863499655358,2.52456201520204e-44,0.137186576897875,TRUE,4,103.018736920256,0.318281515564347
gene391,11,45095806,45235110,139305,+,ENSG00000019485,PRDM11,protein_coding,coding,900.822477896576,345632.281351332,FALSE,0.0964906296810534,9,0.111497730431697,0.106356567752574,8,FALSE,0.106356567752574,8.73952690908378,1.68488357075365,0.194152364862973,0.273547403442593,45.0137546109824,6.15938425863085,0,7.30283312901153e-10,TRUE,3,164.573479125634,0.142109180595382
gene392,11,45240301,45286319,46019,-,ENSG00000019505,SYT13,protein_coding,coding,371.857107337623,9483.81878129807,FALSE,0.0734733163461363,9,0.118223201749221,0.0922569511303647,7,FALSE,0.0922569511303647,8.61702975816226,-0.161137820846568,0.181314652380831,0.256538263137704,47.5252807482055,-0.62812392535796,0,0.529922760941266,TRUE,3,144.22530330572,0.305851485748709
gene393,8,48917604,48921740,4137,-,ENSG00000019549,SNAI2,protein_coding,coding,32.9113317592676,367.063461241692,FALSE,0.242035325950798,6,0.236179047020382,0.239166863522729,5,FALSE,0.239166863522729,4.44145275069948,1.02083512434776,0.314188010353432,0.434872425996998,14.1362897511692,2.34743585318698,2.26937760260697e-45,0.0189031277916463,TRUE,3,98.1390641852259,0.526337834548405
gene394,5,150401637,150412929,11293,-,ENSG00000019582,CD74,protein_coding,coding,79.1777473315805,2412.55059115491,FALSE,0.246008481990886,9,0.160560550012657,0.203911114402985,10,FALSE,0.203911114402985,5.5760875852213,1.2134245769638,0.279121012364816,0.389367504364961,19.9773121270185,3.11639919449065,8.67716273608317e-89,0.00183074260318863,TRUE,3,117.836454874807,0.786833165356718
gene395,7,81699008,81770438,71431,-,ENSG00000019991,HGF,protein_coding,coding,191.243480777972,3803.92764872489,FALSE,0.0312944111234944,6,0.129039996060776,0.0714561765993422,9,FALSE,0.0714561765993422,7.11805121076316,0.810068084827226,0.165078956700135,0.231050956939396,43.1190707346973,3.50601484433455,0,0.00045486985065995,TRUE,3,122.201637306815,0.436755627221501
gene396,10,124942123,124988189,46067,+,ENSG00000019995,ZRANB1,protein_coding,coding,88.6829666251721,1307.76980624808,FALSE,0.0662540163178839,6,0.154795148320869,0.104740760653569,10,FALSE,0.104740760653569,6.017157730303,0.797684803568622,0.20400334882028,0.284363536265724,29.4953870370231,2.80515854474121,3.29911129554426e-191,0.0050291835449314,TRUE,3,110.003067553051,0.152594325291837
gene397,1,35557473,35567274,9802,+,ENSG00000020129,NCDN,protein_coding,coding,0.159803227844844,0.139293862502571,FALSE,1e-08,28,26.7584895086041,12,6,FALSE,12,-1.98180141352923,-0.0620888267529666,2.20373167164752,3.11653965008542,-0.899293429879156,-0.0199223606063426,0.368496386018595,0.984105307499513,TRUE,2,13.8702766670737,0.261213585161598
gene398,8,37784191,37844896,60706,+,ENSG00000020181,ADGRA2,protein_coding,coding,19.1581638151618,164.765356607947,FALSE,0.438736984300001,7,0.329078721473588,0.383373506203602,8,FALSE,0.383373506203602,4.15668256800406,0.198563364138977,0.390096741365269,0.548797834242515,10.6555172787561,0.361815138015344,1.64328542025818e-26,0.717490179000017,TRUE,4,91.8405032859979,0.337647568859578
gene399,7,152445477,152447150,1674,+,ENSG00000020219,CCT8L1P,processed_pseudogene,pseudo,35.7330622774007,683.255681026586,FALSE,0.308204840051299,9,0.225959994593691,0.267356867294679,8,FALSE,0.267356867294679,4.49023591464777,1.12496466675313,0.328587269549435,0.455412851856608,13.665276566572,2.47020843212245,1.63680716825111e-42,0.0135034347687361,TRUE,3,101.661117439984,0.627117508239744
gene400,20,52051663,52204308,152646,-,ENSG00000020256,ZFP64,protein_coding,coding,1.30003283477735,2.79045224419225,FALSE,0.844634065739946,5,3.38286461622467,2.26828430015586,12,FALSE,2.26828430015586,0.577163090123008,-0.434813901344833,1.00806589454971,1.44913273487009,0.572545002507815,-0.300051120840778,0.56695280691064,0.764138162189542,TRUE,6,40.7379621116234,1.49535122815311
gene401,14,60734742,60969953,235212,+,ENSG00000020426,MNAT1,protein_coding,coding,82.8157992116501,1337.42839302745,FALSE,0.0894041963353347,5,0.158197552123515,0.119704067201609,7,FALSE,0.119704067201609,5.97622623086921,0.706030372604332,0.216702865670047,0.302780955395339,27.5779750876421,2.3318189602859,2.04466959083942e-167,0.01971021715224,TRUE,3,110.854358638072,0.537818870991374
gene402,14,54567097,54793315,226219,+,ENSG00000020577,SAMD4A,protein_coding,coding,16.9128557335191,189.517855760667,FALSE,0.630701264977063,9,0.358591894051429,0.48784043188981,10,FALSE,0.48784043188981,4.34669070220727,-0.591416731086429,0.431332019616815,0.616074374078446,10.0773661692651,-0.959976191139422,6.95658602302601e-24,0.337067197800682,TRUE,4,90.9843207445989,0.718058213120779
gene403,1,24899511,24965121,65611,-,ENSG00000020633,RUNX3,protein_coding,coding,47.9231198799849,985.962771925713,FALSE,0.10789088641588,8,0.195641947547211,0.154541904462651,8,FALSE,0.154541904462651,4.35695770386355,1.87879544425108,0.265155429181475,0.358142817157215,16.431712212393,5.24593920147318,1.13410973350535e-60,1.55488175488799e-07,TRUE,3,98.2862745980319,0.634807362385703
gene404,11,94415578,94493908,78331,-,ENSG00000020922,MRE11,protein_coding,coding,25.2325936818275,386.456562492381,FALSE,0.594821090283008,9,0.275560640778812,0.428226711846034,10,FALSE,0.428226711846034,4.20993229948765,0.788079050390435,0.408704928859719,0.570828960317965,10.3006643722974,1.38058701498161,6.99763307082696e-25,0.167405978126143,TRUE,4,99.6555846403432,0.275891398424675
gene405,11,73646178,73662819,16642,+,ENSG00000021300,PLEKHB1,protein_coding,coding,60.5884612021042,1400.86645232609,FALSE,0.136148841773147,6,0.177064216271206,0.155287406287213,8,FALSE,0.155287406287213,6.42453997169575,-1.28504094168063,0.240524617231128,0.347877255809618,26.7105298644846,-3.69394928877987,3.55164474515735e-157,0.000220797853573216,TRUE,3,106.023004961737,0.117919085319794
gene406,6,2832332,2842006,9675,-,ENSG00000021355,SERPINB1,protein_coding,coding,47.2751586192784,208.46097158436,FALSE,0.0802207319706108,8,0.196860044195075,0.133634313651902,9,FALSE,0.133634313651902,5.45767036428663,0.203499782300764,0.232687087256197,0.327073554630195,23.4549773631295,0.62218354073551,1.17601437765886e-121,0.533821187554423,TRUE,3,98.9822343879278,0.112985613075205
gene407,7,99828013,99866102,38090,+,ENSG00000021461,CYP3A43,protein_coding,coding,4.7648164859291,20.1895986798971,FALSE,0.772133559525636,8,1.00061971529718,0.890652460280632,6,FALSE,0.890652460280632,2.30474172938628,-0.10863004014873,0.614992873556916,0.87103365748621,3.74759095346327,-0.124713940977017,0.000178541104312815,0.900750020269622,TRUE,5,64.2368339303144,0.760374519907984
gene408,19,32830509,32869766,39258,-,ENSG00000021488,SLC7A9,protein_coding,coding,116.260253288148,2455.47380298233,FALSE,0.112851459924545,9,0.143403387954167,0.126704473262733,6,FALSE,0.126704473262733,7.19577624317301,-0.770742965264962,0.215144727583098,0.306683418725216,33.446212342776,-2.51315499373488,2.92170076004525e-245,0.0119656751590017,TRUE,3,120.488446816517,0.171528596417757
gene409,2,32063547,32157637,94091,+,ENSG00000021574,SPAST,protein_coding,coding,0.874298180733906,2.82342982609358,FALSE,4.37418552826146,5,4.97814083458689,4.8363789159456,9,FALSE,4.8363789159456,-1.50090407445655,2.00541306642294,1.53996169012938,2.06886498413123,-0.974637280964084,0.969330082825614,0.329740214000628,0.332380524390151,TRUE,6,29.2116911272168,0.783041949009277
gene410,14,78170373,79868290,1697918,+,ENSG00000021645,NRXN3,protein_coding,coding,15.0658409790614,38.1800076360529,FALSE,0.105062285890625,7,0.389464324854553,0.243856605342326,11,FALSE,0.243856605342326,4.08140659196165,-0.358175158641218,0.323735634269404,0.462831214924864,12.6072207070205,-0.773878569748939,1.92668269411619e-36,0.439002603693371,TRUE,3,78.4591190940009,0.178593768454558
gene411,11,3087116,3166739,79624,-,ENSG00000021762,OSBPL5,protein_coding,coding,56.9953262096437,778.257338093019,FALSE,0.150407002745211,6,0.181495761152967,0.165363641070127,8,FALSE,0.165363641070127,6.21874346199026,-0.915306594109191,0.248914171127878,0.357241453474628,24.9834850053412,-2.56215113113741,9.24311748100051e-138,0.010402604027695,TRUE,3,106.737118717191,0.165232026889841
gene412,15,34851782,34969839,118058,-,ENSG00000021776,AQR,protein_coding,coding,152.459267797087,6396.71683637616,FALSE,0.088455481338518,7,0.134705327185783,0.109110327357183,8,FALSE,0.109110327357183,7.74994450427524,-1.26359168841776,0.19859373712812,0.284508148605485,39.0241133297948,-4.44131985186097,0,8.94087806362479e-06,TRUE,3,123.297402694744,0.14133797699122
gene413,2,210477682,210679107,201426,+,ENSG00000021826,CPS1,protein_coding,coding,2.69900300553413,12.246669313847,FALSE,1.63744023778318,8,1.68477131192882,1.66948018652121,9,FALSE,1.66948018652121,2.10474125134177,-1.97253284245867,0.811595256032246,1.23969520207686,2.59333853382966,-1.59114340295428,0.0095049158981891,0.111577306587947,TRUE,6,49.1418505533137,0.0983529630351853
gene414,1,56929210,56966140,36931,-,ENSG00000021852,C8B,protein_coding,coding,9.41842431680877,49.3457407301609,FALSE,0.763669046313272,10,0.558971850378652,0.6503127341835,9,FALSE,0.6503127341835,3.04109723260005,0.364393094281203,0.516875644382158,0.723657863821457,5.8836148803939,0.503543335184578,4.0140125050133e-09,0.614582320571598,TRUE,5,78.7556755625091,0.151203376683931
gene415,X,136146702,136211359,64658,+,ENSG00000022267,FHL1,protein_coding,coding,33.2934861204953,518.856745721417,FALSE,0.216956433486501,4,0.234693642037481,0.225624360864808,5,FALSE,0.225624360864808,4.31085838691026,1.23416191115093,0.309043975773692,0.425201073528968,13.9490128423245,2.90253714767926,3.18989936892247e-44,0.00370153257308837,TRUE,3,96.8538477385852,0.313706533488304
gene416,20,56468585,56519449,50865,+,ENSG00000022277,RTF2,protein_coding,coding,11.6278970670818,61.94453762236,FALSE,0.461039796257755,7,0.473046758849666,0.467092725532122,7,FALSE,0.467092725532122,3.74038423110225,-0.434722906688523,0.433167989726895,0.618718342777384,8.6349506884396,-0.702618423654747,5.87523762111833e-18,0.482293577826341,TRUE,4,80.8871733631818,0.279372866609566
gene417,5,161847063,161899981,52919,+,ENSG00000022355,GABRA1,protein_coding,coding,27.5681546177232,234.486693480366,FALSE,0.138576715863308,8,0.261260760643486,0.1977013658035,10,FALSE,0.1977013658035,5.2309069084325,-1.09480177007081,0.278734979982596,0.406096458119375,18.7665965310816,-2.69591558404822,1.41676368408133e-78,0.00701954534868246,TRUE,3,90.0086538496627,0.107641085177763
gene418,19,54953130,55001142,48013,+,ENSG00000022556,NLRP2,protein_coding,coding,32.2112720796029,375.093432034621,FALSE,0.24490803112223,5,0.238991546928652,0.241920269854787,7,FALSE,0.241920269854787,5.41982696777207,-0.987740967685704,0.303173659875486,0.437055741874167,17.8769717989287,-2.25998853933393,1.78259749569086e-71,0.0238219621395314,TRUE,3,97.9900163098096,0.119813890417223
gene419,8,141207166,141308305,101140,-,ENSG00000022567,SLC45A4,protein_coding,coding,27.7753667259728,556.477955992318,FALSE,0.00654492408929725,81,0.260108214249138,0.162433316651621,9,FALSE,0.162433316651621,5.63692393342318,-3.09857644347436,0.251443585277163,0.419502615921792,22.4182451392016,-7.38631018227555,2.6128493384565e-111,1.50959400223928e-13,TRUE,3,79.4113211346789,0.299204291278623
gene420,12,120533480,120577594,44115,+,ENSG00000022840,RNF10,protein_coding,coding,0.488790798838335,0.596247128496205,FALSE,1e-08,2,8.8201720273101,7.05252503068659,9,FALSE,7.05252503068659,-0.591722447710604,-0.971266697101018,1.72108018889773,2.4702903108519,-0.343808761223132,-0.393179171223025,0.730990110953633,0.694187152440311,TRUE,4,25.8601868487178,0.881128110640011
gene421,14,102317377,102342702,25326,+,ENSG00000022976,ZNF839,protein_coding,coding,0.954509302778277,2.8353498930212,FALSE,1.63789547324795,6,4.56878061581111,3.68450980858311,10,FALSE,3.68450980858311,-1.98180134855423,2.77908071707527,1.40424766717208,1.85435451378868,-1.41129046882823,1.49867821735837,0.158158983695582,0.133957130303878,TRUE,5,30.6591033121661,0.470942101809974
gene422,10,112424428,112446917,22490,-,ENSG00000023041,ZDHHC6,protein_coding,coding,220.321306594233,22793.5882158217,FALSE,0.216582611986244,9,0.126100793094419,0.173338818396772,10,FALSE,0.173338818396772,7.0196979476705,1.26048999518503,0.250534352311242,0.352068317401112,28.0189039263959,3.58024262020985,9.56195243547983e-173,0.000343275323633513,TRUE,3,140.496984430348,0.103657867861417
gene423,11,123358428,123627774,269347,+,ENSG00000023171,GRAMD1B,protein_coding,coding,0.487956258191622,0.971374883814082,FALSE,7.49388989571749,16,8.83507436376394,8.59459824485675,9,FALSE,8.59459824485675,-0.996846807518105,-0.0812336005686329,1.913546501906,2.70740117084139,-0.52094203434575,-0.0300042717878369,0.602407152148617,0.976063646311863,TRUE,19,23.1270742231583,1.46916617703381
gene424,11,494512,507300,12789,-,ENSG00000023191,RNH1,protein_coding,coding,0.564441633899703,0.416687344623147,FALSE,1e-08,5,7.6523344413881,4.57091842645711,10,FALSE,4.57091842645711,-0.608529587469303,-0.47587934103797,1.45165465113449,2.09318193291804,-0.419197215393983,-0.227347338305448,0.675072007013367,0.820153666019315,TRUE,6,30.4662960418077,0.299692954752777
gene425,2,206114817,206159603,44787,-,ENSG00000023228,NDUFS1,protein_coding,coding,5.7165272147835,54.4164335300178,FALSE,1.07320234284762,7,0.851807940680246,0.955716727028093,9,FALSE,0.955716727028093,3.05209083962118,-1.39701945278856,0.610564152559499,0.899101919416757,4.99880451026603,-1.55379431699445,5.76868504007833e-07,0.120233486569148,TRUE,5,66.2837475375293,0.430878865669105
gene426,8,52622456,52745843,123388,-,ENSG00000023287,RB1CC1,protein_coding,coding,156.521998089298,1813.09830213104,FALSE,0.0838985663916811,9,0.133980224416202,0.105755556044956,8,FALSE,0.105755556044956,7.35762923025793,-0.138532485669891,0.196907273872295,0.278672464007884,37.365959548197,-0.497115802822813,1.39615282264804e-305,0.619107391324878,TRUE,3,125.433918067314,0.327142171039794
gene427,9,99979179,100099040,119862,-,ENSG00000023318,ERP44,protein_coding,coding,44.0220178619061,1461.7744777153,FALSE,0.0552909530682095,6,0.203517536897898,0.12877067579295,8,FALSE,0.12877067579295,6.2875580751833,-2.97454118636564,0.221473068740453,0.35594205309568,28.3897184923723,-8.35681302755778,2.70864391195168e-177,6.44353034071181e-17,TRUE,3,86.7862515367133,0.200603779440081
gene428,3,52198086,52214327,16242,+,ENSG00000023330,ALAS1,protein_coding,coding,9.32717648266194,93.0513811349831,FALSE,0.504356482417748,7,0.563395746319709,0.53482992027275,7,FALSE,0.53482992027275,3.77062734585667,-1.44470949988749,0.458913121288045,0.679335271817666,8.21642958317151,-2.12665168411166,2.09651480514564e-16,0.033449034761645,TRUE,4,74.3520605323617,1.15578115691602
gene429,11,102317450,102339403,21954,+,ENSG00000023445,BIRC3,protein_coding,coding,14.8494613716494,84.3948282859294,FALSE,0.328558158453129,6,0.393583621166726,0.360725189805208,8,FALSE,0.360725189805208,4.04881860958586,-0.329942265934088,0.381848282045224,0.543905025937004,10.6032128464738,-0.606617424366847,2.87915751415351e-26,0.544104834006149,TRUE,3,84.1283164785352,0.20577753887002
gene430,13,42272153,42323267,51115,+,ENSG00000023516,AKAP11,protein_coding,coding,1.54501662610892,2.70974862316852,FALSE,1.1343986982618,5,2.86339439396851,2.2385158588815,11,FALSE,2.2385158588815,0.417955172320771,0.384342030553418,1.01618201715323,1.41318367972488,0.411299516489817,0.271968913926491,0.680852924084751,0.78564592179098,TRUE,5,43.1530231373537,0.502762970999493
gene431,1,193090866,193106114,15249,-,ENSG00000023572,GLRX2,protein_coding,coding,4.82041721314201,18.6383186091138,FALSE,0.764484488186635,8,0.990309672948064,0.883912858386669,9,FALSE,0.883912858386669,2.41414740146067,-0.31428485547292,0.608950744843929,0.868274428164481,3.96443788254074,-0.361964887227317,7.35691003016849e-05,0.7173782697326,TRUE,5,64.342956885748,0.310791900618389
gene432,14,61762357,61796428,34072,+,ENSG00000023608,SNAPC1,protein_coding,coding,2.17540086050564,18.1252437086671,FALSE,6.33221405021545,8,2.06458406015038,3.20148684980515,8,FALSE,3.20148684980515,0.847844062401939,0.502016600681357,1.14047817875676,1.59368974248902,0.743411034243701,0.315002718093239,0.457232865853112,0.752759590111749,TRUE,8,41.9364187883384,1.56678162100326
gene433,12,15911172,16037282,126111,+,ENSG00000023697,DERA,protein_coding,coding,9.57587280927323,61.8713761506974,FALSE,1.135664611628,10,0.551536650122347,0.786693855562093,10,FALSE,0.786693855562093,3.06128621787112,0.37153931182896,0.560261597547451,0.785584341762868,5.46403007322279,0.472946432454621,4.65444631349784e-08,0.636251396933767,TRUE,5,80.0870674099947,0.235232807856591
gene434,12,15882391,15903478,21088,+,ENSG00000023734,STRAP,protein_coding,coding,9.35779263844882,52.741301063155,FALSE,0.763624608648889,6,0.561901790232713,0.651380644889346,8,FALSE,0.651380644889346,3.50563478634471,-0.625589831836711,0.506050625290669,0.725649684275996,6.92743889868947,-0.862109975918865,4.28527525732949e-12,0.388627002263585,TRUE,5,78.2752997982666,0.520407036867536
gene435,10,99782732,99852192,69461,+,ENSG00000023839,ABCC2,protein_coding,coding,2.43031471939296,5.77998025879176,FALSE,0.546723616041529,6,1.85923041379987,1.31017702400009,12,FALSE,1.31017702400009,1.78650120247803,-1.28759245390673,0.74409596785954,1.1135896812574,2.40090160361581,-1.15625393767375,0.0163547335344278,0.24757730333386,TRUE,4,49.7657683753321,0.0506963742764089
gene436,6,35297852,35321771,23920,+,ENSG00000023892,DEF6,protein_coding,coding,2.63802317618292,5.44990362457228,FALSE,0.676402292691025,7,1.7212479676721,1.29273263643843,9,FALSE,1.29273263643843,1.7035705549548,-0.681103559812061,0.7439727714668,1.07855007317638,2.28982917156508,-0.631499247694804,0.0220312213944219,0.527714140975354,TRUE,5,52.4440587386311,0.636486044975929
gene437,1,150149183,150164720,15538,+,ENSG00000023902,PLEKHO1,protein_coding,coding,5.63421119045629,16.5385862411969,FALSE,0.517610267013503,8,0.862692974286775,0.708182663347996,11,FALSE,0.708182663347996,2.74693512946417,-0.557440768551858,0.544643791944438,0.7836775926393,5.04354436806727,-0.711313904834878,4.56986742046008e-07,0.476889736924026,TRUE,5,66.474822938201,0.283366998343222
gene438,1,93885205,93909456,24252,-,ENSG00000023909,GCLM,protein_coding,coding,5.67609102220991,28.2867900860928,FALSE,0.997544186108924,8,0.857115555697376,0.91528605403062,9,FALSE,0.91528605403062,2.97897843074888,-1.18514180690861,0.600756071954433,0.879167635077962,4.95871547508026,-1.34802711066988,7.0960804015255e-07,0.177649663071997,TRUE,6,66.6503950697797,0.118547026784871
gene439,6,42564062,42693504,129443,+,ENSG00000024048,UBR2,protein_coding,coding,14.3873055986985,102.615839533861,FALSE,0.117740722555981,8,0.402796789315795,0.264159468769098,10,FALSE,0.264159468769098,4.46936839930021,-1.74202393736728,0.327234206652098,0.498201920830183,13.6580110161034,-3.49662228211494,1.80856394031626e-42,0.000471188483846672,TRUE,3,75.1894578658882,0.243005460864031
gene440,19,47713343,47743134,29792,+,ENSG00000024422,EHD2,protein_coding,coding,9.11657101964769,189.015303552608,FALSE,1.84572035647841,9,0.573944440535023,1.09965016596841,10,FALSE,1.09965016596841,2.16078675615701,1.61971642821884,0.67674488185704,0.929137521798506,3.19291185509618,1.74324724835522,0.00140845932655947,0.0812904354849555,TRUE,6,75.5437928266074,0.852983565360954
gene441,1,68474152,68497221,23070,-,ENSG00000024526,DEPDC1,protein_coding,coding,29.3166561924534,334.69384319529,FALSE,0.0912618276649149,9,0.252046623274933,0.16802424920646,11,FALSE,0.16802424920646,5.44364786021727,-1.52577023565829,0.257194697654128,0.382255029298907,21.1654746768451,-3.99149813269089,1.98750974567335e-99,6.56572054989966e-05,TRUE,3,87.4288885810871,0.215347462185987
gene442,6,138773509,138793319,19811,+,ENSG00000024862,CCDC28A,protein_coding,coding,13.9455273805103,128.94978238749,FALSE,0.674227387420215,7,0.412174582975115,0.536067034788374,8,FALSE,0.536067034788374,3.3889290907917,0.730973817851104,0.467571888900962,0.65071729835274,7.24793164695478,1.12333546334411,4.23184065343494e-13,0.261295047669939,TRUE,4,86.6264978311417,0.528065045621192
gene443,6,89364636,89412270,47635,-,ENSG00000025039,RRAGD,protein_coding,coding,4.0713863595144,31.1686423796186,FALSE,3.08595785908338,12,1.15285838997631,1.78747623677251,7,FALSE,1.78747623677251,1.56326274610554,0.812152624490838,0.857817409945582,1.19125096593716,1.82237236966863,0.681764504469397,0.068398504073883,0.495387872296119,TRUE,8,58.2611757758976,0.299437394194576
gene444,6,122399546,122433119,33574,+,ENSG00000025156,HSF2,protein_coding,coding,68.0159604479137,1053.35109689562,FALSE,0.091338394040787,10,0.169387903825799,0.127133494887471,11,FALSE,0.127133494887471,5.46041006536493,1.06296118839688,0.227757295313527,0.31549698619513,23.9746878704729,3.3691643182273,5.10875296630458e-127,0.000753964664448268,TRUE,3,106.195447538286,0.416923547288904
gene445,20,35771974,35950381,178408,+,ENSG00000025293,PHF20,protein_coding,coding,47.5902753073541,115.418724196232,FALSE,0.0116397310091643,11,0.196263515999234,0.0933269713507254,10,FALSE,0.0933269713507254,5.34997103252187,0.414906463943391,0.201901255020958,0.281364946524709,26.4979582814704,1.4746203074268,1.02319446632002e-154,0.140314652136226,TRUE,2,92.1639416088043,0.220343642599881
gene446,12,56752161,56787790,35630,+,ENSG00000025423,HSD17B6,protein_coding,coding,14.4680359493428,80.3520535465797,FALSE,0.467329244254736,7,0.401144985078905,0.432078815090182,8,FALSE,0.432078815090182,3.6199070647518,0.437759023796349,0.421566054029877,0.589309277866616,8.58680871039784,0.742834094486175,8.94183293985679e-18,0.457582130844942,TRUE,4,85.9080790371115,0.248547133610438
gene447,11,47248300,47269032,20733,+,ENSG00000025434,NR1H3,protein_coding,coding,9.20670351420366,70.9777482454899,FALSE,0.572111841161689,9,0.569370858235655,0.570633175214813,6,FALSE,0.570633175214813,2.15142587552463,1.65311226498455,0.524370744836475,0.704535737345248,4.10287167373449,2.34638525394556,4.0805359999291e-05,0.0189565021402825,TRUE,4,73.9546247727064,0.0944600871350575
gene448,22,50525752,50530056,4305,-,ENSG00000025708,TYMP,protein_coding,coding,15.0251479636922,503.574760654009,FALSE,0.757716692253859,5,0.390229954110966,0.5462866913856,7,FALSE,0.5462866913856,1.48002105973266,3.28827663105097,0.558706570631197,0.71671720460488,2.64901316277811,4.58796943888597,0.00807271874116917,4.47578139660566e-06,TRUE,4,78.085587660642,0.625026984435851
gene449,22,50508216,50523472,15257,+,ENSG00000025770,NCAPH2,protein_coding,coding,59.9051438384787,1416.51128741023,FALSE,0.212912833321734,5,0.177866040551909,0.194431415327834,9,FALSE,0.194431415327834,4.93995949334498,1.53728504232258,0.280347385927676,0.386937580677922,17.6208509203628,3.97295356948588,1.70422154012086e-69,7.09868903625522e-05,TRUE,3,109.362108865614,0.23218459636421
